origin,year,month,day,hour,temp,dewp,humid,wind_speed,time_hour
LGA,2013,9,27,16,64.94,50,58.39,9.20624,27/09/2013 16:00
LGA,2013,9,27,17,64.04,50,60.25,8.05546,27/09/2013 17:00
LGA,2013,9,27,18,64.04,51.08,62.71,3.45234,27/09/2013 18:00
LGA,2013,9,27,19,64.04,48.92,57.87,10.35702,27/09/2013 19:00
LGA,2013,9,27,20,64.04,48.92,57.87,8.05546,27/09/2013 20:00
LGA,2013,9,27,21,62.96,50,62.58,10.35702,27/09/2013 21:00
LGA,2013,9,27,22,62.96,50,62.58,9.20624,27/09/2013 22:00
LGA,2013,9,27,23,62.06,50,64.59,6.90468,27/09/2013 23:00
LGA,2013,9,28,0,62.06,51.08,67.24,8.05546,28/09/2013
LGA,2013,9,28,1,60.98,51.08,69.86,9.20624,28/09/2013 01:00
LGA,2013,9,28,2,60.08,50,69.29,5.7539,28/09/2013 02:00
LGA,2013,9,28,3,59,50,72.01,4.60312,28/09/2013 03:00
LGA,2013,9,28,4,59,50,72.01,8.05546,28/09/2013 04:00
LGA,2013,9,28,5,57.92,50,74.86,6.90468,28/09/2013 05:00
LGA,2013,9,28,6,57.92,50,74.86,8.05546,28/09/2013 06:00
LGA,2013,9,28,7,59,50,72.01,5.7539,28/09/2013 07:00
LGA,2013,9,28,8,62.06,50,64.59,6.90468,28/09/2013 08:00
LGA,2013,9,28,9,64.04,50,60.25,8.05546,28/09/2013 09:00
LGA,2013,9,28,10,66.02,51.08,58.53,6.90468,28/09/2013 10:00
LGA,2013,9,28,11,68,48.92,50.44,9.20624,28/09/2013 11:00
LGA,2013,9,28,12,69.98,48.92,47.13,11.5078,28/09/2013 12:00
LGA,2013,9,28,13,71.06,48.92,45.43,9.20624,28/09/2013 13:00
LGA,2013,9,28,14,71.06,48.02,43.92,11.5078,28/09/2013 14:00
LGA,2013,9,28,15,71.06,48.02,43.92,12.65858,28/09/2013 15:00
LGA,2013,9,28,16,71.06,46.94,42.17,10.35702,28/09/2013 16:00
LGA,2013,9,28,17,71.96,48.02,42.6,10.35702,28/09/2013 17:00
LGA,2013,9,28,18,68,50,52.51,3.45234,28/09/2013 18:00
LGA,2013,9,28,19,66.92,51.08,56.73,5.7539,28/09/2013 19:00
LGA,2013,9,28,20,66.02,48.92,54.01,3.45234,28/09/2013 20:00
LGA,2013,9,28,21,66.02,50,56.23,4.60312,28/09/2013 21:00
LGA,2013,9,28,22,66.02,50,56.23,4.60312,28/09/2013 22:00
LGA,2013,9,28,23,64.04,53.06,67.46,4.60312,28/09/2013 23:00
LGA,2013,9,29,0,62.96,53.06,70.07,0,29/09/2013
LGA,2013,9,29,1,62.06,53.96,74.75,3.45234,29/09/2013 01:00
LGA,2013,9,29,2,62.06,55.04,77.75,4.60312,29/09/2013 02:00
LGA,2013,9,29,3,60.98,53.96,77.66,5.7539,29/09/2013 03:00
LGA,2013,9,29,4,60.08,55.04,83.41,4.60312,29/09/2013 04:00
LGA,2013,9,29,5,60.08,55.04,83.41,3.45234,29/09/2013 05:00
LGA,2013,9,29,6,60.08,55.94,86.18,0,29/09/2013 06:00
LGA,2013,9,29,7,60.98,55.94,83.47,0,29/09/2013 07:00
LGA,2013,9,29,8,60.98,55.94,83.47,4.60312,29/09/2013 08:00
LGA,2013,9,29,9,64.94,57.2,82.5,9.20624,29/09/2013 09:00
LGA,2013,9,29,10,66.02,53.96,65.07,6.90468,29/09/2013 10:00
LGA,2013,9,29,11,66.02,53.96,65.07,10.35702,29/09/2013 11:00
LGA,2013,9,29,12,66.92,53.96,63.08,11.5078,29/09/2013 12:00
LGA,2013,9,29,13,69.08,50,50.6,9.20624,29/09/2013 13:00
LGA,2013,9,29,14,69.98,48.92,47.13,10.35702,29/09/2013 14:00
LGA,2013,9,29,15,69.08,48.02,46.99,9.20624,29/09/2013 15:00
LGA,2013,9,29,16,69.08,50,50.6,9.20624,29/09/2013 16:00
LGA,2013,9,29,17,68,50,52.51,6.90468,29/09/2013 17:00
LGA,2013,9,29,18,64.04,51.08,62.71,8.05546,29/09/2013 18:00
LGA,2013,9,29,19,62.96,51.08,65.14,6.90468,29/09/2013 19:00
LGA,2013,9,29,20,62.06,51.08,67.24,5.7539,29/09/2013 20:00
LGA,2013,9,29,21,62.06,51.08,67.24,3.45234,29/09/2013 21:00
LGA,2013,9,29,22,62.06,51.08,67.24,3.45234,29/09/2013 22:00
LGA,2013,9,29,23,60.98,51.98,72.22,0,29/09/2013 23:00
LGA,2013,9,30,0,60.98,51.98,72.22,0,30/09/2013
LGA,2013,9,30,1,59,51.98,77.49,4.60312,30/09/2013 01:00
LGA,2013,9,30,2,59,53.06,80.64,3.45234,30/09/2013 02:00
LGA,2013,9,30,3,60.08,53.96,80.19,4.60312,30/09/2013 03:00
LGA,2013,9,30,4,59,53.06,80.64,3.45234,30/09/2013 04:00
LGA,2013,9,30,5,59,53.06,80.64,4.60312,30/09/2013 05:00
LGA,2013,9,30,6,57.92,51.98,80.55,5.7539,30/09/2013 06:00
LGA,2013,9,30,7,60.08,51.98,74.56,4.60312,30/09/2013 07:00
LGA,2013,9,30,8,60.98,51.08,69.86,5.7539,30/09/2013 08:00
LGA,2013,9,30,9,62.96,51.08,65.14,4.60312,30/09/2013 09:00
LGA,2013,9,30,10,64.94,50,58.39,3.45234,30/09/2013 10:00
LGA,2013,9,30,11,66.92,48.92,52.35,8.05546,30/09/2013 11:00
LGA,2013,9,30,12,69.08,48.02,46.99,5.7539,30/09/2013 12:00
LGA,2013,9,30,13,71.06,46.94,42.17,8.05546,30/09/2013 13:00
LGA,2013,9,30,14,71.96,46.94,40.9,3.45234,30/09/2013 14:00
LGA,2013,9,30,15,71.06,46.04,40.76,0,30/09/2013 15:00
LGA,2013,9,30,16,73.04,51.08,46.04,6.90468,30/09/2013 16:00
LGA,2013,9,30,17,69.08,51.08,52.67,6.90468,30/09/2013 17:00
LGA,2013,9,30,18,66.92,51.98,58.65,9.20624,30/09/2013 18:00
LGA,2013,9,30,19,64.94,53.96,67.57,9.20624,30/09/2013 19:00
LGA,2013,9,30,20,64.94,53.96,67.57,6.90468,30/09/2013 20:00
LGA,2013,9,30,21,64.94,53.06,65.37,8.05546,30/09/2013 21:00
LGA,2013,9,30,22,64.94,53.06,65.37,6.90468,30/09/2013 22:00
LGA,2013,9,30,23,64.04,53.06,67.46,6.90468,30/09/2013 23:00
